450565.087	3951734.811
450566.07	3951734.547
450566.462	3951734.429
450567.388	3951734.166
450569.433	3951733.629
450571.477	3951733.093
450573.522	3951732.557
450574.403	3951732.331
450576.345	3951731.831
450578.503	3951731.224
450578.995	3951731.095
450580.896	3951730.568
450582.796	3951730.042
450585.289	3951729.375
450587.782	3951728.709
450590.276	3951728.042
450591.194	3951727.827
450591.781	3951727.649
450594.272	3951726.99
450596.764	3951726.332
450599.255	3951725.673
450601.746	3951725.015
450604.237	3951724.356
450606.729	3951723.698
450609.515	3951722.94
450612.301	3951722.182
450615.087	3951721.424
450615.917	3951721.21
450618.301	3951720.563
450620.684	3951719.917
450623.067	3951719.27
450625.851	3951718.532
450628.635	3951717.794
450631.419	3951717.057
450634.203	3951716.319
450636.987	3951715.581
450639.771	3951714.843
450642.555	3951714.106
450645.339	3951713.368
450648.123	3951712.63
450650.907	3951711.892
450653.796	3951711.12
450656.684	3951710.348
450659.573	3951709.576
450662.462	3951708.804
450665.351	3951708.032
450667.925	3951707.359
450668.761	3951707.14
450490.823	3951611.227
450490.792	3951611.61
450490.86	3951612.394
450491.295	3951614.391
450492	3951617.03
450492.705	3951619.67
450493.41	3951622.309
450494.115	3951624.949
450494.82	3951627.588
450495.526	3951630.228
450496.231	3951632.867
450496.936	3951635.506
450497.669	3951638.258
450498.403	3951641.009
450499.136	3951643.76
450499.869	3951646.511
450500.603	3951649.262
450501.336	3951652.014
450502.07	3951654.765
450502.803	3951657.516
450503.536	3951660.267
450504.27	3951663.018
450504.565	3951664.34
450505.158	3951666.429
450505.566	3951667.203
450474.743	3951550.205
450474.7	3951550.456
450474.705	3951551.593
450474.847	3951552.581
450475.594	3951555.284
450476.278	3951557.887
450476.962	3951560.489
450477.645	3951563.092
450478.329	3951565.695
450479.013	3951568.297
450479.697	3951570.9
450480.417	3951573.582
450481.138	3951576.264
450481.859	3951578.947
450482.58	3951581.629
450483.301	3951584.312
450484.021	3951586.994
450484.742	3951589.676
450485.178	3951591.302
450485.614	3951592.927
450486.322	3951595.501
450486.669	3951596.244
450456.724	3951483.496
450456.702	3951483.658
450456.859	3951484.978
450457.568	3951487.619
450458.278	3951490.26
450458.987	3951492.901
450459.696	3951495.542
450460.227	3951497.554
450460.757	3951499.565
450461.288	3951501.577
450461.728	3951503.292
450462.169	3951505.007
450462.816	3951507.378
450463.463	3951509.748
450464.15	3951512.312
450464.837	3951514.877
450465.524	3951517.441
450466.19	3951520.149
450466.796	3951522.32
450467.08	3951523.268
450467.748	3951525.801
450468.415	3951528.333
450469.082	3951530.866
450469.75	3951533.398
450470.136	3951534.64
450470.495	3951535.392
450470.869	3951535.975
450471.625	3951347.437
450470.944	3951349.155
450470.318	3951350.282
450469.599	3951351.245
450468.5	3951352.965
450467.056	3951355.079
450465.611	3951357.193
450464.167	3951359.306
450463.533	3951360.194
450462.095	3951362.321
450460.657	3951364.447
450459.22	3951366.574
450457.782	3951368.701
450456.344	3951370.827
450455.271	3951372.333
450454.018	3951373.713
450452.082	3951375.472
450450.145	3951377.232
450448.209	3951378.992
450446.231	3951380.961
450445.156	3951382.155
450444.128	3951383.44
450442.764	3951385.403
450441.463	3951387.345
450440.161	3951389.288
450438.935	3951391.05
450437.708	3951392.812
450436.661	3951394.562
450435.541	3951396.915
450435.243	3951398.05
450435.154	3951399
450435.166	3951400.533
450435.179	3951402.066
450435.415	3951404.107
450435.67	3951405.371
450436.264	3951407.547
450436.859	3951409.723
450437.453	3951411.899
450438.065	3951414.186
450438.677	3951416.474
450439.203	3951418.484
450439.753	3951420.483
450440.303	3951422.482
450440.812	3951424.475
450441.322	3951426.468
450442.059	3951429.234
450442.796	3951432
450443.533	3951434.766
450444.27	3951437.532
450445.007	3951440.299
450445.744	3951443.065
450446.481	3951445.831
450447.218	3951448.597
450447.955	3951451.364
450448.692	3951454.13
450449.429	3951456.896
450450.166	3951459.662
450450.903	3951462.429
450451.135	3951463.33
450451.519	3951464.804
450451.902	3951466.278
450452.121	3951466.788
451041.484	3950981.283
451042.729	3950982.253
451044.282	3950983.367
451045.733	3950984.319
451047.026	3950985.098
451048.533	3950985.865
451049.782	3950986.447
451051.253	3950987.08
451053.386	3950987.881
451054.995	3950988.403
451057.125	3950988.935
451058.404	3950989.161
451059.952	3950989.359
451061.213	3950989.422
451063.374	3950989.436
451064.257	3950989.447
451066.989	3950989.444
451069.72	3950989.44
451072.451	3950989.436
451075.182	3950989.432
451077.913	3950989.428
451080.644	3950989.424
451083.401	3950989.422
451086.158	3950989.419
451088.915	3950989.417
451091.672	3950989.415
451094.429	3950989.413
451097.186	3950989.411
451099.943	3950989.408
451102.7	3950989.406
451104.034	3950989.404
451104.525	3950989.394
451106.98	3950989.452
451109.436	3950989.51
451110.338	3950989.56
451112.624	3950989.713
451114.91	3950989.865
451117.325	3950990.114
451119.739	3950990.363
451122.154	3950990.612
451124.275	3950990.904
451126.397	3950991.197
451128.487	3950991.561
451130.576	3950991.925
451133.18	3950992.46
451135.783	3950992.995
451138.386	3950993.53
451140.888	3950994.184
451143.389	3950994.838
451145.89	3950995.491
451148.23	3950996.197
451150.57	3950996.902
451152.012	3950997.389
451153.453	3950997.876
451155.58	3950998.654
451157.708	3950999.432
451159.835	3951000.209
451162.149	3951001.182
451164.463	3951002.154
451166.778	3951003.127
451168.3	3951003.836
451169.821	3951004.546
451171.746	3951005.506
451173.67	3951006.466
451175.838	3951007.633
451178.006	3951008.799
451180.174	3951009.966
451181.934	3951010.997
451183.695	3951012.028
451185.455	3951013.06
451186.847	3951013.924
451187.387	3951014.26
451041.359	3950982.04
451041.88	3950982.468
451043.69	3950983.856
451045.271	3950984.917
451047.743	3950986.286
451049.186	3950986.946
451050.63	3950987.606
451053.248	3950988.61
451055.667	3950989.378
451057.432	3950989.697
451059.116	3950989.986
451061.018	3950990.091
451063.798	3950990.127
451066.468	3950990.181
451068.64	3950990.188
451070.762	3950990.157
451072.807	3950990.17
451074.645	3950990.17
451076.629	3950990.169
451079.005	3950990.182
451080.874	3950990.14
451083.016	3950990.15
451085.006	3950990.17
451087.189	3950990.139
451089.15	3950990.095
451091.775	3950990.154
451094.761	3950990.15
451096.357	3950990.134
451097.953	3950990.118
451099.833	3950990.126
451101.713	3950990.134
451103.827	3950990.145
451105.94	3950990.156
451107.526	3950990.21
451109.112	3950990.264
451110.718	3950990.327
451112.325	3950990.389
451115.195	3950990.607
451116.816	3950990.727
